,Topic,Count,Name,Representation
64,63,54,63_cleaning_carpet_upholstery_carpets,"['cleaning', 'carpet', 'upholstery', 'carpets', 'cleaners', 'clean', 'stains', 'services', 'stain', 'we']"
65,64,54,64_cleaning_services_winamp_commercial,"['cleaning', 'services', 'winamp', 'commercial', 'clean', 'spotless', 'janitorial', 'baytown', 'company', 'maid']"
66,65,52,65_rugs_rug_flooring_carpet,"['rugs', 'rug', 'flooring', 'carpet', 'lighting', 'carpets', 'hardwood', 'installation', 'enns', 'maintenance']"
67,66,52,66_math_students_algebra_mathematics,"['math', 'students', 'algebra', 'mathematics', 'teaching', 'grade', 'tutoring', 'problems', 'fractions', 'school']"
68,67,51,67_property_bedroom_double_rear,"['property', 'bedroom', 'double', 'rear', 'floor', 'advertisement', 'area', 'comprises', 'centre', 'sale']"
69,68,51,68_wedding_card_birthday_cards,"['wedding', 'card', 'birthday', 'cards', 'kirigami', 'dies', 'die', 'invitation', 'party', 'invitations']"
70,69,50,69_beer_whiskey_brewing_beers,"['beer', 'whiskey', 'brewing', 'beers', 'craft', 'whisky', 'bourbon', 'brewery', 'distillery', 'malt']"
71,70,48,70_moving_movers_removalists_move,"['moving', 'movers', 'removalists', 'move', 'relocation', 'we', 'our', 'cnc', 'packing', 'services']"
72,71,48,71_baby_seat_stroller_carrier,"['baby', 'seat', 'stroller', 'carrier', 'data', 'motorcycle', 'mandi', 'babies', 'moments', 'infant']"
73,72,47,72_oven_microwave_cooking_induction,"['oven', 'microwave', 'cooking', 'induction', 'cooktop', 'stainless', 'cu', 'convection', 'cook', 'gas']"
74,73,46,73_desk_office_desks_bookcase,"['desk', 'office', 'desks', 'bookcase', 'computer', 'furniture', 'drawer', 'catholic', 'wood', 'drawers']"
