,Topic,Count,Name,Representation
166,165,13,165_canker_tmj_sores_jaw,"['canker', 'tmj', 'sores', 'jaw', 'tour', 'nerve', 'claus', 'tmd', 'temporomandibular', 'snow']"
167,166,13,166_herpes_penis_tablet_15mg,"['herpes', 'penis', 'tablet', '15mg', 'meridia', 'sideeffects', 'cheap', 'genital', 'outbreaks', 'express']"
168,167,13,167_bed_rails_rail_mattress,"['bed', 'rails', 'rail', 'mattress', 'bedpan', 'hygienic', 'hy21', 'pressure', 'superabsorbent', 'debt']"
169,168,12,168_dentist_dental_weekend_oral,"['dentist', 'dental', 'weekend', 'oral', 'smack', 'tooth', 'emergency', 'prosthetics', '8772215394', 'billings']"
170,169,12,169_molecular_research_biology_students,"['molecular', 'research', 'biology', 'students', 'engineering', 'genetics', 'gene', 'course', 'study', 'immune']"
171,170,12,170_mindfulness_singles_dating_50,"['mindfulness', 'singles', 'dating', '50', 'music', 'over', 'life', 'mindful', 'will', 'you']"
172,171,12,171_lyme_tickborne_tick_disease,"['lyme', 'tickborne', 'tick', 'disease', 'anthrax', 'kansas', 'autoimmune', 'ticks', 'borrelia', 'she']"
173,172,12,172_skin_thermage_collagen_hifu,"['skin', 'thermage', 'collagen', 'hifu', 'face', 'nonsurgical', 'bedford', 'tightening', 'worksheets', 'wrinkles']"
174,173,11,173_breastfeeding_baby_breastfeed_lactation,"['breastfeeding', 'baby', 'breastfeed', 'lactation', 'mothers', 'support', 'birth', 'antenatal', 'bfn', 'information']"
175,174,11,174_diabetes_sitagliptin_metformin_januvia,"['diabetes', 'sitagliptin', 'metformin', 'januvia', 'sugar', 'glucose', 'insulin', 'diabetic', 'mellitus', 'phosphate']"
176,175,11,175_migraine_headaches_headache_migraines,"['migraine', 'headaches', 'headache', 'migraines', 'osteoporosis', 'aura', 'postmenopausal', 'migraineurs', 'pain', 'lump']"
177,176,11,176_bridge_teeth_tooth_dental,"['bridge', 'teeth', 'tooth', 'dental', 'bridges', 'missing', 'crown', 'dentist', 'crowns', 'cryptozoology']"
178,177,11,177_fibromyalgia_myositis_resume_shalomhouseus,"['fibromyalgia', 'myositis', 'resume', 'shalomhouseus', 'visitorcover', 'wurm', 'ossificans', 'dementia', 'sample', 'mecfs']"
179,178,11,178_child_education_teacher_children,"['child', 'education', 'teacher', 'children', 'program', 'development', 'childhood', 'care', 'early', 'cdc']"
180,179,11,179_college_degree_jobs_may,"['college', 'degree', 'jobs', 'may', 'credit', 'alternatively', 'university', 'courses', 'admissions', 'medical']"
181,180,11,180_breast_imaging_mammography_kobach,"['breast', 'imaging', 'mammography', 'kobach', 'suicide', 'lethal', 'mr', 'voter', 'law', 'tax']"
182,181,10,181_silos_medical_hotel_care,"['silos', 'medical', 'hotel', 'care', 'hotels', 'lakewood', 'associates', 'ump', 'hospital', 'health']"
183,182,10,182_stroke_neurosurgery_training_neurosurgical,"['stroke', 'neurosurgery', 'training', 'neurosurgical', 'acupuncture', 'neurosurgeon', 'neurology', 'hemiplegia', 'interviewers', 'teacher']"
184,183,10,183_dna_ancestrydna_test_results,"['dna', 'ancestrydna', 'test', 'results', 'ethnicity', 'paternity', 'tree', 'testing', 'your', 'ancestry']"
